"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844767102244405667","Fri Oct 11 15:48:45 +0000 2024","782","Jokowi Ngaku Tak Intervensi Kabinet Prabowo: Meski Makan Malam 2 5 Jam Sein kiri belok kanan selalu kebalikan hasilnya kalau ngomong https://t.co/E2yhKhHf1b","1844767102244405667","https://pbs.twimg.com/ext_tw_video_thumb/1844767045726109696/pu/img/SvxFmCXEqu89V4q-.jpg","","in","","29","286","250","https://x.com/CakKhum/status/1844767102244405667","1112540525771386880","CakKhum"
"1842807958910226911","Sun Oct 06 06:03:49 +0000 2024","246","mayoritas warga Jateng pilih TNI dekat dengan rakyat yaitu pak Andika perkasa bukan ladusing.. Masih ladusing aja sombong !! TNI jadi presiden terpilih kek Pak @prabowo aja mau salaman ama pak @AndikaPerkasa02 . https://t.co/qBOE2UX2x0","1842807958910226911","https://pbs.twimg.com/ext_tw_video_thumb/1842807923506122752/pu/img/wtDIMr4Epiub5ePh.jpg","","in","Mojokerto, Jawa Timur","0","12","70","https://x.com/ahmad_bellamy/status/1842807958910226911","1081205704898179073","ahmad_bellamy"
"1844325638536298664","Thu Oct 10 10:34:32 +0000 2024","28","Prabowo Akan Bangun 15 Juta Rumah dalam 5 Tahun Bisa Tercapai? https://t.co/wJSpPY8QJG","1844325638536298664","","","in","","0","23","16","https://x.com/OposisiCerdas/status/1844325638536298664","887743587579944960","OposisiCerdas"
"1843584443841425681","Tue Oct 08 09:29:18 +0000 2024","74","Jangan cuma hakim pak Prabowo Guru juga wajib diperhatikan karena Guru jadi kunci utama kemajuan bangsa ke depannya terutama tolong perhatikan nasib guru honorer. https://t.co/fWZ7gpBrpP","1843584443841425681","https://pbs.twimg.com/ext_tw_video_thumb/1843584368964710401/pu/img/9XMSMfRkXClOsbGG.jpg","","in","","3","19","19","https://x.com/03__nakula/status/1843584443841425681","1101696077147729920","03__nakula"
"1843110234325471445","Mon Oct 07 02:04:57 +0000 2024","380","Sikap Presiden Jokowi &amp; Presiden Terpilih Prabowo terhadap Jend. TNI (Purn) Try Sutrisno Wapres 1993-1998 P R A B O W O J O K O W I https://t.co/xPmSKIAeHp","1843110234325471445","https://pbs.twimg.com/ext_tw_video_thumb/1843110171624751107/pu/img/dvsM--SQMuh6FwE1.jpg","","in","","4","26","155","https://x.com/CakKhum/status/1843110234325471445","1112540525771386880","CakKhum"
"1843689224618606619","Tue Oct 08 16:25:39 +0000 2024","98","Prabowo-Jokowi makan malem dan ngobrol 2 jam. Topik Obrolannya pasti seru sampai 2 jam ngobrolnya sambil ketawa-tawa. https://t.co/DVbGjEhUPa","1843689224618606619","https://pbs.twimg.com/media/GZYZlFBaAAASgK8.jpg","","in","","5","40","22","https://x.com/tekarok007/status/1843689224618606619","1184695438365974528","tekarok007"
"1844686910532546584","Fri Oct 11 10:30:06 +0000 2024","48","Petinggi PKS Tiba di Kertanegara Disambut Prabowo https://t.co/LQo4W3VokB","1844686910532546584","https://pbs.twimg.com/ext_tw_video_thumb/1844686448035037184/pu/img/2VLJvBjcSNlJTrnE.jpg","","in","Bandung, Jawa Barat","4","5","19","https://x.com/tijabar/status/1844686910532546584","2395238000","tijabar"
"1842956833377661150","Sun Oct 06 15:55:24 +0000 2024","31"," Saksikan momen bersejarah! Kami mengundang Anda untuk menghadiri Syukuran Pelantikan Prabowo-Gibran sebagai Presiden dan Wakil Presiden Republik Indonesia periode 2024-2029! Lokasi: Jl. Sudirman - Thamrin Hari: Minggu 20 Oktober 2024 ⏰ Waktu: 10.00 WIB - selesai https://t.co/zIcpfkzlRS","1842956833377661150","https://pbs.twimg.com/ext_tw_video_thumb/1842951471085883392/pu/img/6IhKLivIJgrT8Z5U.jpg","","in","","3","3","18","https://x.com/habiburokhman/status/1842956833377661150","70412517","habiburokhman"
"1842417517886857710","Sat Oct 05 04:12:21 +0000 2024","63","Yang kenal Bu Megawati pasti percaya kalau PDI Perjuangan tidak akan berkoalisi dengan pemerintahan Prabowo.. Sebagai teman baik Bu Megawati akan menjadi oposisi yang kuat untuk mengontrol pemerintahan Prabowo.. https://t.co/kXWlfIu7UU","1842417517886857710","https://pbs.twimg.com/ext_tw_video_thumb/1842417436391546880/pu/img/xyuodL3WdVLThPZJ.jpg","","in","Indonesia","3","9","6","https://x.com/NalarPolitik_/status/1842417517886857710","214159664","NalarPolitik_"
"1845285441836286117","Sun Oct 13 02:08:27 +0000 2024","22","Jimly Tak Ingin Lagi Ada Pembubaran Diskusi Jelang Pelantikan Prabowo https://t.co/Ob7bv1b68u","1845285441836286117","","","in","Indonesia","3","31","5","https://x.com/geloraco/status/1845285441836286117","3319260420","geloraco"
"1844181822852431982","Thu Oct 10 01:03:04 +0000 2024","27","Prabowo Subianto Mengaku Dibantu Jokowi dan Timnya Dalam Menyusun Kabinet https://t.co/ziF8ASys7r","1844181822852431982","","","in","Indonesia","11","48","10","https://x.com/KompasTV/status/1844181822852431982","71436318","KompasTV"
"1844742816045666772","Fri Oct 11 14:12:15 +0000 2024","7","[FULL] Prabowo: Masih Banyak Anak-anak yang Lapar Berangkat Sekolah Tidak Sarapan https://t.co/v2Yrm79A3x","1844742816045666772","","","in","Jakarta","3","3","0","https://x.com/kompascom/status/1844742816045666772","23343960","kompascom"
"1845402366302134502","Sun Oct 13 09:53:04 +0000 2024","45","Prabowo Disebut Akan Lebih Sering Diskusi Dengan SBY Ketimbang Gibran: Pengetahuannya Hanya Sebatas Solo https://t.co/8lyRG2wkd2","1845402366302134502","","","in","","1","10","26","https://x.com/OposisiCerdas/status/1845402366302134502","887743587579944960","OposisiCerdas"
"1843536021453189443","Tue Oct 08 06:16:53 +0000 2024","11","Gerindra memastikan surat keputusan presiden (keppres) soal pemindahan Ibu Kota Nusantara (IKN) akan diteken Presiden terpilih periode 2024-2025 Prabowo Subianto. Hal ini juga telah dipastikan Presiden Joko Widodo (Jokowi). Oh iya itu kan memang begitu (diteken Prabowo) kata https://t.co/WKg7NLQNkO","1843536021453189443","https://pbs.twimg.com/amplify_video_thumb/1843535938867408896/img/rqBESmVvOrWIfMBt.jpg","","in","","0","3","5","https://x.com/Metro_TV/status/1843536021453189443","57261519","Metro_TV"
"1843568718904995921","Tue Oct 08 08:26:49 +0000 2024","112","Gus Yaqut mendapat dukungan dari 18 ormas termasuk Generasi Muda Khonghucu (Gemaku) untuk menjadi menteri pada pemerintahan Prabowo. https://t.co/B4b0fPbXdP","1843568718904995921","","","in","Jakarta, Indonesia","49","440","26","https://x.com/republikaonline/status/1843568718904995921","22126902","republikaonline"
