id_str,full_text,hurufKecil_fullText,cleaning,tokenizing,stopword,stemming,cleaning_stemmed
1735826845797622072, Endasmu etik - Prabowo 2023 https://t.co/hrWiZu3bhM, endasmu etik - prabowo 2023 https://t.co/hrwizu3bhm,endasmu etik  prabowo,"['endasmu', 'etik', 'prabowo']","['endasmu', 'etik', 'prabowo']","['endas', 'etik', 'prabowo']",endas etik prabowo
1843145116284064057,Rakyat Indonesia sudah sibuk euforia Timnas Indonesia vs Bahrain persiapan pelantikan Prabowo-Gibran. Mengapa masih ada yg rebutan siapa yg berhak gantiin Gibran jd Wapres?Ada apa kawan kalah segitu menyakitkan kah? Sampai rebutan pepesan kosong. https://t.co/htQErgBmZ7,rakyat indonesia sudah sibuk euforia timnas indonesia vs bahrain persiapan pelantikan prabowo-gibran. mengapa masih ada yg rebutan siapa yg berhak gantiin gibran jd wapres?ada apa kawan kalah segitu menyakitkan kah? sampai rebutan pepesan kosong. https://t.co/htqergbmz7,rakyat indonesia sudah sibuk euforia timnas indonesia vs bahrain persiapan pelantikan prabowogibran mengapa masih ada yg rebutan siapa yg berhak gantiin gibran jd wapresada apa kawan kalah segitu menyakitkan kah sampai rebutan pepesan kosong,"['rakyat', 'indonesia', 'sudah', 'sibuk', 'euforia', 'timnas', 'indonesia', 'vs', 'bahrain', 'persiapan', 'pelantikan', 'prabowogibran', 'mengapa', 'masih', 'ada', 'yg', 'rebutan', 'siapa', 'yg', 'berhak', 'gantiin', 'gibran', 'jd', 'wapresada', 'apa', 'kawan', 'kalah', 'segitu', 'menyakitkan', 'kah', 'sampai', 'rebutan', 'pepesan', 'kosong']","['rakyat', 'indonesia', 'sibuk', 'euforia', 'timnas', 'indonesia', 'vs', 'bahrain', 'persiapan', 'pelantikan', 'prabowogibran', 'yg', 'rebutan', 'siapa', 'yg', 'berhak', 'gantiin', 'gibran', 'jd', 'wapresada', 'apa', 'kawan', 'kalah', 'segitu', 'menyakitkan', 'rebutan', 'pepesan', 'kosong']","['rakyat', 'indonesia', 'sibuk', 'euforia', 'timnas', 'indonesia', 'vs', 'bahrain', 'siap', 'lantik', 'prabowogibran', 'yg', 'rebut', 'siapa', 'yg', 'hak', 'gantiin', 'gibran', 'jd', 'wapresada', 'apa', 'kawan', 'kalah', 'segitu', 'sakit', 'rebut', 'pepes', 'kosong']",rakyat indonesia sibuk euforia timnas indonesia vs bahrain siap lantik prabowogibran yg rebut siapa yg hak gantiin gibran jd wapresada apa kawan kalah segitu sakit rebut pepes kosong
1843640598475276744,Usai menghadiri pelantikan Jokowi akan ke Istana Merdeka untuk acara pisah sambut. https://t.co/RUDQtNLpLv,usai menghadiri pelantikan jokowi akan ke istana merdeka untuk acara pisah sambut. https://t.co/rudqtnlplv,usai menghadiri pelantikan jokowi akan ke istana merdeka untuk acara pisah sambut,"['usai', 'menghadiri', 'pelantikan', 'jokowi', 'akan', 'ke', 'istana', 'merdeka', 'untuk', 'acara', 'pisah', 'sambut']","['usai', 'menghadiri', 'pelantikan', 'jokowi', 'istana', 'merdeka', 'acara', 'pisah', 'sambut']","['usai', 'hadir', 'lantik', 'jokowi', 'istana', 'merdeka', 'acara', 'pisah', 'sambut']",usai hadir lantik jokowi istana merdeka acara pisah sambut
1843573386934644795,Ketum PBNU: Separuh Kabinet Prabowo Diisi Kader NU https://t.co/uFKwZitBVU,ketum pbnu: separuh kabinet prabowo diisi kader nu https://t.co/ufkwzitbvu,ketum pbnu separuh kabinet prabowo diisi kader nu,"['ketum', 'pbnu', 'separuh', 'kabinet', 'prabowo', 'diisi', 'kader', 'nu']","['ketum', 'pbnu', 'separuh', 'kabinet', 'prabowo', 'diisi', 'kader', 'nu']","['tum', 'pbnu', 'paruh', 'kabinet', 'prabowo', 'isi', 'kader', 'nu']",tum pbnu paruh kabinet prabowo isi kader nu
1762095822643286132,Bahlil: Kalau Kita Bahas APBN 2025 Presidennya kan sudah Pak Prabowo sama Wapresnya Mas Gibran... Jadi Pasti KPU aja belum selesai kerja... Luar Biasa Bahlil https://t.co/OpiRQmoHxc,bahlil: kalau kita bahas apbn 2025 presidennya kan sudah pak prabowo sama wapresnya mas gibran... jadi pasti kpu aja belum selesai kerja... luar biasa bahlil https://t.co/opirqmohxc,bahlil kalau kita bahas apbn  presidennya kan sudah pak prabowo sama wapresnya mas gibran jadi pasti kpu aja belum selesai kerja luar biasa bahlil,"['bahlil', 'kalau', 'kita', 'bahas', 'apbn', 'presidennya', 'kan', 'sudah', 'pak', 'prabowo', 'sama', 'wapresnya', 'mas', 'gibran', 'jadi', 'pasti', 'kpu', 'aja', 'belum', 'selesai', 'kerja', 'luar', 'biasa', 'bahlil']","['bahlil', 'kalau', 'bahas', 'apbn', 'presidennya', 'kan', 'pak', 'prabowo', 'sama', 'wapresnya', 'mas', 'gibran', 'jadi', 'kpu', 'aja', 'selesai', 'kerja', 'luar', 'biasa', 'bahlil']","['bahlil', 'kalau', 'bahas', 'apbn', 'presiden', 'kan', 'pak', 'prabowo', 'sama', 'wapresnya', 'mas', 'gibran', 'jadi', 'kpu', 'aja', 'selesai', 'kerja', 'luar', 'biasa', 'bahlil']",bahlil kalau bahas apbn presiden kan pak prabowo sama wapresnya mas gibran jadi kpu aja selesai kerja luar biasa bahlil
1758282984917241938,Gerindra dipermalukan di Sumbar Prabowo kalah telak dari Anies Si Andre ngeles Prabowo kalah karena warga Sumbar kemakan serangan Hoax dan Isu Agama Ini sama saja melecehkan warga Sumbar. https://t.co/U2xNbwwSYf,gerindra dipermalukan di sumbar prabowo kalah telak dari anies si andre ngeles prabowo kalah karena warga sumbar kemakan serangan hoax dan isu agama ini sama saja melecehkan warga sumbar. https://t.co/u2xnbwwsyf,gerindra dipermalukan di sumbar prabowo kalah telak dari anies si andre ngeles prabowo kalah karena warga sumbar kemakan serangan hoax dan isu agama ini sama saja melecehkan warga sumbar,"['gerindra', 'dipermalukan', 'di', 'sumbar', 'prabowo', 'kalah', 'telak', 'dari', 'anies', 'si', 'andre', 'ngeles', 'prabowo', 'kalah', 'karena', 'warga', 'sumbar', 'kemakan', 'serangan', 'hoax', 'dan', 'isu', 'agama', 'ini', 'sama', 'saja', 'melecehkan', 'warga', 'sumbar']","['gerindra', 'dipermalukan', 'sumbar', 'prabowo', 'kalah', 'telak', 'anies', 'si', 'andre', 'ngeles', 'prabowo', 'kalah', 'warga', 'sumbar', 'kemakan', 'serangan', 'hoax', 'isu', 'agama', 'sama', 'melecehkan', 'warga', 'sumbar']","['gerindra', 'malu', 'sumbar', 'prabowo', 'kalah', 'telak', 'anies', 'si', 'andre', 'ngeles', 'prabowo', 'kalah', 'warga', 'sumbar', 'makan', 'serang', 'hoax', 'isu', 'agama', 'sama', 'leceh', 'warga', 'sumbar']",gerindra malu sumbar prabowo kalah telak anies si andre ngeles prabowo kalah warga sumbar makan serang hoax isu agama sama leceh warga sumbar
1843477209891405862,Motif pasukan sakit hati : Membenturkan Pak Jokowi dgn Pak Prabowo. Membenturkan Pak SBY dgn Pak Jokowi. Kenapa Pak Jokowi? Karena posisi beliau tidak dinaungi partai. Tujuannya agar mengganti wapres terpilih. Setelah itu mengganti presiden terpilih dgn capres pilihan mereka ,motif pasukan sakit hati : membenturkan pak jokowi dgn pak prabowo. membenturkan pak sby dgn pak jokowi. kenapa pak jokowi? karena posisi beliau tidak dinaungi partai. tujuannya agar mengganti wapres terpilih. setelah itu mengganti presiden terpilih dgn capres pilihan mereka ,motif pasukan sakit hati  membenturkan pak jokowi dgn pak prabowo membenturkan pak sby dgn pak jokowi kenapa pak jokowi karena posisi beliau tidak dinaungi partai tujuannya agar mengganti wapres terpilih setelah itu mengganti presiden terpilih dgn capres pilihan mereka,"['motif', 'pasukan', 'sakit', 'hati', 'membenturkan', 'pak', 'jokowi', 'dgn', 'pak', 'prabowo', 'membenturkan', 'pak', 'sby', 'dgn', 'pak', 'jokowi', 'kenapa', 'pak', 'jokowi', 'karena', 'posisi', 'beliau', 'tidak', 'dinaungi', 'partai', 'tujuannya', 'agar', 'mengganti', 'wapres', 'terpilih', 'setelah', 'itu', 'mengganti', 'presiden', 'terpilih', 'dgn', 'capres', 'pilihan', 'mereka']","['motif', 'pasukan', 'sakit', 'hati', 'membenturkan', 'pak', 'jokowi', 'dgn', 'pak', 'prabowo', 'membenturkan', 'pak', 'sby', 'dgn', 'pak', 'jokowi', 'pak', 'jokowi', 'posisi', 'beliau', 'dinaungi', 'partai', 'tujuannya', 'mengganti', 'wapres', 'terpilih', 'mengganti', 'presiden', 'terpilih', 'dgn', 'capres', 'pilihan']","['motif', 'pasu', 'sakit', 'hati', 'bentur', 'pak', 'jokowi', 'dgn', 'pak', 'prabowo', 'bentur', 'pak', 'sby', 'dgn', 'pak', 'jokowi', 'pak', 'jokowi', 'posisi', 'beliau', 'naung', 'partai', 'tuju', 'ganti', 'wapres', 'pilih', 'ganti', 'presiden', 'pilih', 'dgn', 'capres', 'pilih']",motif pasu sakit hati bentur pak jokowi dgn pak prabowo bentur pak sby dgn pak jokowi pak jokowi posisi beliau naung partai tuju ganti wapres pilih ganti presiden pilih dgn capres pilih
1796363407685456063,Lu pada emang goblok gak bisa baca pantes kerjanya marah2 dan dibegoin politisi mulu ,lu pada emang goblok gak bisa baca pantes kerjanya marah2 dan dibegoin politisi mulu ,lu pada emang goblok gak bisa baca pantes kerjanya marah dan dibegoin politisi mulu,"['lu', 'pada', 'emang', 'goblok', 'gak', 'bisa', 'baca', 'pantes', 'kerjanya', 'marah', 'dan', 'dibegoin', 'politisi', 'mulu']","['lu', 'emang', 'goblok', 'gak', 'baca', 'pantes', 'kerjanya', 'marah', 'dibegoin', 'politisi', 'mulu']","['lu', 'emang', 'goblok', 'gak', 'baca', 'pantes', 'kerja', 'marah', 'dibegoin', 'politis', 'mulu']",lu emang goblok gak baca pantes kerja marah dibegoin politis mulu
1758850693207875995,Kenapa Amerika &amp; uni eropa sangat membenci prabowo sejak dulu ada yang bisa kasih jawaban? gw ada penjelasan nya tapi pengen lihat pendapat kalian dulu,kenapa amerika &amp; uni eropa sangat membenci prabowo sejak dulu ada yang bisa kasih jawaban? gw ada penjelasan nya tapi pengen lihat pendapat kalian dulu,kenapa amerika amp uni eropa sangat membenci prabowo sejak dulu ada yang bisa kasih jawaban gw ada penjelasan nya tapi pengen lihat pendapat kalian dulu,"['kenapa', 'amerika', 'amp', 'uni', 'eropa', 'sangat', 'membenci', 'prabowo', 'sejak', 'dulu', 'ada', 'yang', 'bisa', 'kasih', 'jawaban', 'gw', 'ada', 'penjelasan', 'nya', 'tapi', 'pengen', 'lihat', 'pendapat', 'kalian', 'dulu']","['amerika', 'amp', 'uni', 'eropa', 'sangat', 'membenci', 'prabowo', 'sejak', 'dulu', 'kasih', 'jawaban', 'gw', 'penjelasan', 'nya', 'pengen', 'lihat', 'pendapat', 'kalian', 'dulu']","['amerika', 'amp', 'uni', 'eropa', 'sangat', 'benci', 'prabowo', 'sejak', 'dulu', 'kasih', 'jawab', 'gw', 'jelas', 'nya', 'ken', 'lihat', 'dapat', 'kalian', 'dulu']",amerika amp uni eropa sangat benci prabowo sejak dulu kasih jawab gw jelas nya ken lihat dapat kalian dulu
1842629080606527910,Survei itu dilakukan di dunia nyata jadi beda dengan survei di media sosial nyatanya 15 hari sebelum beliau purna tugas kepuasan publik benar2 luar biasa 75% !!! #TerimaKasihPakJokowi #Prabowo #gibran https://t.co/y2uzNSSHRh,survei itu dilakukan di dunia nyata jadi beda dengan survei di media sosial nyatanya 15 hari sebelum beliau purna tugas kepuasan publik benar2 luar biasa 75% !!! #terimakasihpakjokowi #prabowo #gibran https://t.co/y2uznsshrh,survei itu dilakukan di dunia nyata jadi beda dengan survei di media sosial nyatanya  hari sebelum beliau purna tugas kepuasan publik benar luar biasa,"['survei', 'itu', 'dilakukan', 'di', 'dunia', 'nyata', 'jadi', 'beda', 'dengan', 'survei', 'di', 'media', 'sosial', 'nyatanya', 'hari', 'sebelum', 'beliau', 'purna', 'tugas', 'kepuasan', 'publik', 'benar', 'luar', 'biasa']","['survei', 'dilakukan', 'dunia', 'nyata', 'jadi', 'beda', 'survei', 'media', 'sosial', 'nyatanya', 'hari', 'beliau', 'purna', 'tugas', 'kepuasan', 'publik', 'benar', 'luar', 'biasa']","['survei', 'laku', 'dunia', 'nyata', 'jadi', 'beda', 'survei', 'media', 'sosial', 'nyata', 'hari', 'beliau', 'purna', 'tugas', 'puas', 'publik', 'benar', 'luar', 'biasa']",survei laku dunia nyata jadi beda survei media sosial nyata hari beliau purna tugas puas publik benar luar biasa
1843107548880359454,Beban Proyek Mangkrak IKN Ditanggung Presiden Terpilih @prabowo Dan Rakyat... Ini Artinya Mulyono Sedang Berusaha BUANG BADAN alias CUCI TANGAN alias LEMPAR TANGGUNG JAWAB Licik...! https://t.co/KMKcGSZI0J,beban proyek mangkrak ikn ditanggung presiden terpilih @prabowo dan rakyat... ini artinya mulyono sedang berusaha buang badan alias cuci tangan alias lempar tanggung jawab licik...! https://t.co/kmkcgszi0j,beban proyek mangkrak ikn ditanggung presiden terpilih  dan rakyat ini artinya mulyono sedang berusaha buang badan alias cuci tangan alias lempar tanggung jawab licik,"['beban', 'proyek', 'mangkrak', 'ikn', 'ditanggung', 'presiden', 'terpilih', 'dan', 'rakyat', 'ini', 'artinya', 'mulyono', 'sedang', 'berusaha', 'buang', 'badan', 'alias', 'cuci', 'tangan', 'alias', 'lempar', 'tanggung', 'jawab', 'licik']","['beban', 'proyek', 'mangkrak', 'ikn', 'ditanggung', 'presiden', 'terpilih', 'rakyat', 'artinya', 'mulyono', 'sedang', 'berusaha', 'buang', 'badan', 'alias', 'cuci', 'tangan', 'alias', 'lempar', 'tanggung', 'jawab', 'licik']","['beban', 'proyek', 'mangkrak', 'ikn', 'tanggung', 'presiden', 'pilih', 'rakyat', 'arti', 'mulyono', 'sedang', 'usaha', 'buang', 'badan', 'alias', 'cuci', 'tangan', 'alias', 'lempar', 'tanggung', 'jawab', 'licik']",beban proyek mangkrak ikn tanggung presiden pilih rakyat arti mulyono sedang usaha buang badan alias cuci tangan alias lempar tanggung jawab licik
1842589986765549593,Perayaan HUT ke-79 TNI di Monas menjadi magnet bagi masyarakat bukan hanya karena parade alutsista tapi juga untuk melihat langsung presiden terpilih Prabowo Subianto. Bahkan warga rela menunggu lama demi bertemu tokoh yang akan memimpin Indonesia di periode 2024-2029 ini. https://t.co/S1MobxFEEL,perayaan hut ke-79 tni di monas menjadi magnet bagi masyarakat bukan hanya karena parade alutsista tapi juga untuk melihat langsung presiden terpilih prabowo subianto. bahkan warga rela menunggu lama demi bertemu tokoh yang akan memimpin indonesia di periode 2024-2029 ini. https://t.co/s1mobxfeel,perayaan hut ke tni di monas menjadi magnet bagi masyarakat bukan hanya karena parade alutsista tapi juga untuk melihat langsung presiden terpilih prabowo subianto bahkan warga rela menunggu lama demi bertemu tokoh yang akan memimpin indonesia di periode  ini,"['perayaan', 'hut', 'ke', 'tni', 'di', 'monas', 'menjadi', 'magnet', 'bagi', 'masyarakat', 'bukan', 'hanya', 'karena', 'parade', 'alutsista', 'tapi', 'juga', 'untuk', 'melihat', 'langsung', 'presiden', 'terpilih', 'prabowo', 'subianto', 'bahkan', 'warga', 'rela', 'menunggu', 'lama', 'demi', 'bertemu', 'tokoh', 'yang', 'akan', 'memimpin', 'indonesia', 'di', 'periode', 'ini']","['perayaan', 'hut', 'tni', 'monas', 'menjadi', 'magnet', 'masyarakat', 'bukan', 'parade', 'alutsista', 'melihat', 'langsung', 'presiden', 'terpilih', 'prabowo', 'subianto', 'bahkan', 'warga', 'rela', 'menunggu', 'lama', 'bertemu', 'tokoh', 'memimpin', 'indonesia', 'periode']","['raya', 'hut', 'tni', 'monas', 'jadi', 'magnet', 'masyarakat', 'bukan', 'parade', 'alutsista', 'lihat', 'langsung', 'presiden', 'pilih', 'prabowo', 'subianto', 'bahkan', 'warga', 'rela', 'tunggu', 'lama', 'temu', 'tokoh', 'pimpin', 'indonesia', 'periode']",raya hut tni monas jadi magnet masyarakat bukan parade alutsista lihat langsung presiden pilih prabowo subianto bahkan warga rela tunggu lama temu tokoh pimpin indonesia periode
